customerId,age,gender,incomeLevel,productCategory,purchaseAmount,purchaseDate,geographicRegion,customerLoyaltyScore,marketingChannel
C9164,49,Female,86318,Accessories,85,2025-01-12,North America,10,Online Ads
C9165,47,Female,31713,Laptop,834,2025-05-22,South America,1,TV
C9166,32,Female,85352,Tablet,287,2025-01-11,Asia,1,Social Media
C9167,50,Female,137105,Tablet,423,2024-09-08,South America,2,In-Store Promotion
C9168,31,Female,31253,Smartphone,592,2024-07-30,North America,3,In-Store Promotion
C9169,27,Female,108458,Accessories,20,2024-11-08,North America,7,Online Ads
C9170,41,Female,49972,Smartphone,514,2024-06-07,South America,10,In-Store Promotion
C9171,32,Female,119307,Smartphone,509,2024-12-27,North America,9,Online Ads
C9172,61,Male,20638,Accessories,13,2025-03-23,Asia,1,Social Media
C9173,47,Male,39613,Accessories,88,2025-04-28,Asia,5,Social Media
C9174,37,Male,75184,Tablet,518,2024-06-08,Europe,5,Social Media
C9175,44,Female,106357,Tablet,308,2024-10-29,Asia,8,Social Media
C9176,54,Female,109233,Laptop,1865,2025-03-11,Europe,5,In-Store Promotion
C9177,59,Male,62423,Smartphone,537,2024-11-03,Asia,7,Social Media
C9178,52,Female,90742,Tablet,340,2024-07-31,North America,2,In-Store Promotion
C9179,32,Male,69544,Accessories,46,2024-12-01,Europe,10,In-Store Promotion
C9180,45,Male,60781,Laptop,1132,2024-09-02,Europe,7,Social Media
C9181,22,Male,112239,Accessories,65,2025-05-06,Asia,8,TV
C9182,37,Male,99693,Smartphone,720,2025-05-02,Europe,6,In-Store Promotion
C9183,30,Female,55448,Accessories,14,2024-07-18,South America,2,Online Ads
C9184,29,Female,49497,Laptop,1097,2025-04-09,Asia,6,Social Media
C9185,63,Male,88238,Accessories,51,2024-06-11,South America,7,TV
C9186,56,Male,22045,Smartphone,805,2024-10-05,Europe,1,Social Media
C9187,26,Female,143820,Accessories,21,2024-06-13,Asia,9,Online Ads
C9188,48,Female,114273,Accessories,49,2025-04-08,North America,4,In-Store Promotion
C9189,55,Male,139961,Accessories,54,2024-11-29,North America,5,In-Store Promotion
C9190,31,Female,107824,Accessories,47,2024-06-09,South America,4,In-Store Promotion
C9191,40,Female,55536,Accessories,100,2024-10-26,Asia,4,In-Store Promotion
C9192,46,Male,117565,Accessories,38,2025-03-15,Europe,1,In-Store Promotion
C9193,34,Male,142092,Tablet,235,2024-08-05,Asia,5,In-Store Promotion
C9194,61,Female,58869,Laptop,1480,2024-07-21,Europe,7,TV
C9195,50,Female,52884,Tablet,267,2024-12-31,Asia,4,Social Media
C9196,62,Male,20833,Accessories,14,2025-04-29,Asia,4,In-Store Promotion
C9197,23,Female,54098,Laptop,1713,2024-12-15,North America,1,Social Media
C9198,62,Male,84323,Accessories,62,2024-10-26,North America,8,Social Media
C9199,44,Female,31340,Laptop,1168,2024-08-04,Europe,3,Online Ads
C9200,29,Female,92998,Laptop,1095,2025-01-24,South America,3,Social Media
C9201,23,Male,75413,Smartphone,679,2025-05-19,South America,5,TV
C9202,23,Male,79810,Laptop,923,2025-02-13,North America,9,Online Ads
C9203,19,Female,113468,Laptop,830,2024-09-20,South America,2,Online Ads
C9204,51,Male,100367,Accessories,16,2024-10-19,North America,8,Social Media
C9205,19,Female,126287,Laptop,1869,2024-08-31,North America,10,TV
C9206,49,Female,98362,Smartphone,544,2024-08-12,Europe,6,Online Ads
C9207,65,Female,40570,Smartphone,691,2024-09-03,South America,9,TV
C9208,36,Female,140672,Tablet,524,2025-03-09,Asia,7,TV
C9209,48,Male,105031,Tablet,496,2025-02-11,South America,4,TV
C9210,63,Male,108849,Laptop,957,2025-01-08,Europe,9,Social Media
C9211,48,Female,55077,Smartphone,612,2025-02-15,North America,6,TV
C9212,33,Male,139279,Smartphone,764,2024-09-08,Asia,5,Social Media
C9213,59,Female,24808,Laptop,1056,2024-06-27,Europe,4,Social Media
C9214,62,Male,40308,Tablet,470,2024-09-18,Asia,3,Online Ads
C9215,35,Male,34976,Tablet,437,2025-04-24,Europe,6,In-Store Promotion
C9216,49,Male,28414,Accessories,88,2024-12-07,Asia,7,In-Store Promotion
C9217,20,Female,56309,Tablet,436,2024-11-05,Europe,7,Online Ads
C9218,39,Male,30775,Accessories,63,2025-02-04,South America,6,In-Store Promotion
C9219,64,Male,143547,Tablet,381,2025-05-21,North America,8,TV
C9220,49,Male,79820,Tablet,372,2024-10-10,South America,6,In-Store Promotion
C9221,46,Female,71855,Tablet,205,2024-07-15,North America,8,In-Store Promotion
C9222,51,Female,24543,Tablet,584,2024-10-13,Asia,7,In-Store Promotion
C9223,62,Female,51362,Smartphone,1083,2024-10-11,Asia,9,TV
C9224,54,Female,131604,Accessories,68,2024-09-15,South America,9,In-Store Promotion
C9225,21,Male,29337,Accessories,77,2025-05-16,Asia,5,Social Media
C9226,65,Male,41484,Accessories,18,2024-06-23,North America,1,Online Ads
C9227,62,Male,94685,Laptop,1595,2024-11-11,North America,7,Social Media
C9228,61,Male,63654,Laptop,814,2024-12-10,North America,8,TV
C9229,60,Female,23438,Laptop,1249,2024-11-16,North America,6,Social Media
C9230,37,Male,140222,Accessories,54,2024-10-29,North America,7,Online Ads
C9231,44,Female,36234,Smartphone,677,2025-02-08,Asia,10,In-Store Promotion
C9232,27,Male,117616,Laptop,1162,2024-11-21,Europe,5,TV
C9233,35,Female,100716,Accessories,53,2025-04-03,South America,8,TV
C9234,22,Male,103696,Laptop,1167,2025-04-14,North America,10,Online Ads
C9235,30,Female,141753,Laptop,1845,2024-09-15,South America,4,In-Store Promotion
C9236,61,Female,133788,Smartphone,924,2024-07-13,Asia,8,Online Ads
C9237,27,Female,45304,Laptop,1261,2024-11-13,South America,6,TV
C9238,44,Female,68614,Tablet,347,2025-03-11,Europe,3,Online Ads
C9239,38,Male,144483,Tablet,399,2024-12-31,North America,3,In-Store Promotion
C9240,62,Male,136498,Laptop,880,2025-04-09,North America,5,Social Media
C9241,28,Female,68758,Laptop,806,2024-05-30,Europe,7,Online Ads
C9242,24,Female,47928,Smartphone,546,2025-03-15,South America,1,TV
C9243,37,Female,128309,Accessories,21,2024-07-25,Asia,6,Online Ads
C9244,60,Male,74279,Laptop,1236,2025-04-20,Europe,7,Social Media
C9245,53,Male,106682,Accessories,16,2025-01-08,Asia,8,Social Media
C9246,57,Female,68071,Accessories,88,2024-08-14,Europe,8,TV
C9247,24,Female,68046,Tablet,307,2024-08-05,North America,3,In-Store Promotion
C9248,41,Male,149885,Smartphone,707,2024-08-14,North America,5,Online Ads
C9249,51,Female,26624,Laptop,1304,2025-02-05,Asia,3,TV
C9250,36,Female,46560,Smartphone,1166,2024-12-27,Asia,3,In-Store Promotion
C9251,26,Female,26077,Laptop,1808,2024-09-10,Asia,8,In-Store Promotion
C9252,54,Female,87021,Tablet,491,2025-05-19,South America,4,Online Ads
C9253,34,Male,108855,Tablet,355,2024-05-29,South America,7,Online Ads
C9254,60,Female,148617,Laptop,993,2024-12-16,Asia,10,Online Ads
C9255,52,Male,110542,Tablet,395,2024-09-27,Europe,3,Online Ads
C9256,25,Male,66491,Smartphone,527,2024-09-09,Europe,7,In-Store Promotion
C9257,41,Male,130889,Laptop,1254,2024-06-27,Asia,4,Social Media
C9258,46,Male,143714,Accessories,49,2024-06-12,Europe,10,Online Ads
C9259,27,Male,38282,Laptop,1602,2025-01-12,Asia,8,In-Store Promotion
C9260,55,Female,84758,Laptop,1261,2025-03-31,Europe,2,In-Store Promotion
C9261,35,Male,48213,Smartphone,735,2024-06-03,South America,7,Social Media
C9262,49,Male,53790,Tablet,456,2024-11-14,Asia,1,Social Media
C9263,36,Male,92004,Tablet,529,2024-11-23,South America,4,Online Ads
C9264,32,Female,37312,Smartphone,994,2024-11-27,Asia,7,In-Store Promotion
C9265,35,Male,143844,Laptop,1168,2024-10-09,Europe,10,TV
C9266,29,Female,40954,Smartphone,777,2025-04-21,South America,4,In-Store Promotion
C9267,63,Female,104466,Accessories,16,2025-03-06,Asia,6,Social Media
C9268,48,Female,117777,Tablet,542,2025-02-21,South America,1,TV
C9269,56,Male,38974,Tablet,209,2025-03-22,Europe,2,Online Ads
C9270,63,Male,80950,Tablet,244,2024-07-30,Europe,2,In-Store Promotion
C9271,19,Male,86289,Smartphone,763,2024-08-28,Europe,3,Online Ads
C9272,20,Female,30511,Accessories,88,2024-12-18,North America,6,Social Media
C9273,24,Male,34741,Accessories,98,2024-06-21,Europe,3,TV
C9274,50,Female,22655,Laptop,1875,2024-12-05,North America,6,Online Ads
C9275,28,Male,50513,Accessories,23,2025-04-07,South America,8,In-Store Promotion
C9276,53,Male,52711,Smartphone,595,2025-01-25,Asia,10,Online Ads
C9277,20,Male,112977,Tablet,337,2025-03-30,North America,8,Online Ads
C9278,35,Female,94051,Smartphone,586,2025-02-10,Asia,2,In-Store Promotion
C9279,54,Male,47529,Smartphone,965,2025-03-29,South America,7,In-Store Promotion
C9280,22,Male,99307,Smartphone,777,2024-06-07,Asia,5,Online Ads
C9281,33,Female,33836,Accessories,33,2024-12-12,Asia,2,In-Store Promotion
C9282,62,Male,73393,Accessories,10,2024-12-27,Asia,1,In-Store Promotion
C9283,55,Male,52708,Tablet,247,2025-04-13,Asia,9,TV
C9284,18,Male,82098,Accessories,45,2025-01-13,North America,5,TV
C9285,27,Female,58183,Laptop,1190,2024-11-20,South America,4,TV
C9286,42,Female,106401,Laptop,1446,2024-12-29,North America,7,TV
C9287,60,Female,27324,Accessories,95,2025-03-18,South America,9,Social Media
C9288,48,Male,130828,Smartphone,1042,2024-10-05,Europe,2,Online Ads
C9289,30,Male,53451,Smartphone,773,2024-09-03,Europe,3,Online Ads
C9290,30,Female,142349,Smartphone,574,2025-01-23,Europe,9,TV
C9291,50,Male,23430,Smartphone,728,2024-09-22,Asia,6,TV
C9292,63,Female,47540,Laptop,1592,2024-06-30,South America,10,Social Media
C9293,32,Female,137829,Smartphone,525,2024-06-25,South America,9,In-Store Promotion
C9294,31,Male,144807,Smartphone,721,2024-06-09,South America,3,TV
C9295,24,Male,24223,Tablet,576,2024-09-01,Asia,5,In-Store Promotion
C9296,44,Male,86013,Accessories,12,2025-03-17,South America,5,Online Ads
C9297,19,Male,102211,Laptop,1033,2024-08-31,South America,6,TV
C9298,56,Female,129309,Tablet,216,2025-05-23,Asia,7,TV
C9299,18,Female,40076,Smartphone,604,2024-11-02,North America,8,TV
C9300,39,Male,122934,Tablet,593,2024-07-29,Asia,4,Social Media
C9301,53,Male,83068,Accessories,69,2025-04-01,North America,1,TV
C9302,40,Female,110872,Accessories,59,2024-11-10,North America,2,In-Store Promotion
C9303,20,Female,63911,Laptop,1734,2024-08-16,North America,1,Social Media
C9304,38,Female,22570,Laptop,869,2025-01-09,North America,6,TV
C9305,35,Female,109726,Accessories,40,2024-12-13,North America,7,In-Store Promotion
C9306,29,Male,92767,Laptop,1047,2024-06-29,North America,1,TV
C9307,34,Male,130053,Accessories,19,2024-07-21,Europe,4,TV
C9308,21,Male,86076,Laptop,1483,2025-01-19,Europe,5,Online Ads
C9309,47,Male,94626,Accessories,32,2024-07-13,Europe,10,Online Ads
C9310,19,Female,132275,Laptop,1633,2024-09-18,Europe,4,Social Media
C9311,49,Male,52374,Tablet,350,2025-01-25,South America,5,Online Ads
C9312,40,Male,107328,Smartphone,601,2025-01-04,North America,4,In-Store Promotion
C9313,19,Female,76860,Smartphone,598,2024-09-16,North America,8,In-Store Promotion
C9314,37,Male,145277,Accessories,15,2024-09-01,North America,1,In-Store Promotion
C9315,27,Female,89302,Laptop,1603,2024-06-11,Europe,2,Online Ads
C9316,52,Male,25198,Accessories,49,2024-09-23,Asia,6,In-Store Promotion
C9317,43,Female,75008,Tablet,299,2024-07-10,Europe,5,Online Ads
C9318,18,Male,95749,Tablet,526,2024-09-25,Europe,10,TV
C9319,26,Male,38075,Accessories,56,2025-04-05,South America,1,In-Store Promotion
C9320,54,Male,72717,Smartphone,841,2024-08-06,Europe,7,Social Media
C9321,42,Male,121483,Tablet,295,2024-12-07,North America,2,In-Store Promotion
C9322,29,Male,44729,Accessories,28,2025-05-05,North America,10,TV
C9323,23,Female,60453,Laptop,1198,2024-09-27,Asia,8,TV
C9324,25,Male,126371,Tablet,296,2025-05-04,Europe,3,Social Media
C9325,51,Female,31011,Accessories,89,2024-07-20,North America,8,Social Media
C9326,52,Female,76216,Tablet,390,2025-04-28,Europe,5,TV
C9327,51,Female,99424,Tablet,378,2024-09-06,Europe,5,Online Ads
C9328,57,Female,20552,Smartphone,896,2024-10-15,South America,3,TV
C9329,30,Male,45178,Smartphone,702,2025-04-04,Europe,4,TV
C9330,53,Female,74869,Accessories,67,2024-07-01,Asia,2,TV
C9331,46,Female,25351,Accessories,16,2024-08-13,South America,5,Social Media
C9332,50,Male,137043,Tablet,379,2024-11-15,Asia,8,In-Store Promotion
C9333,49,Male,45910,Smartphone,513,2024-12-15,South America,1,Online Ads
C9334,29,Female,53282,Smartphone,1163,2024-07-21,Asia,10,In-Store Promotion
C9335,62,Female,59604,Tablet,287,2024-12-22,North America,8,Online Ads
C9336,41,Male,95509,Accessories,35,2024-09-01,Asia,8,In-Store Promotion
C9337,20,Female,41817,Smartphone,785,2024-10-06,Asia,4,TV
C9338,37,Male,84170,Accessories,59,2025-04-18,South America,6,Social Media
C9339,47,Male,132461,Accessories,53,2024-07-17,North America,9,TV
C9340,44,Male,139889,Laptop,1878,2024-08-18,South America,3,Social Media
C9341,33,Female,52735,Laptop,826,2025-03-27,Europe,8,Online Ads
C9342,38,Male,48662,Smartphone,613,2024-12-18,Asia,5,Online Ads
C9343,63,Female,26958,Laptop,1305,2025-05-24,North America,9,Social Media
C9344,61,Male,65980,Smartphone,1107,2024-11-13,South America,2,In-Store Promotion
C9345,39,Male,79545,Accessories,86,2024-07-12,Europe,7,In-Store Promotion
C9346,58,Female,21340,Tablet,483,2025-01-16,Europe,4,Social Media
C9347,42,Female,131505,Accessories,83,2024-11-26,South America,3,In-Store Promotion
C9348,27,Male,27079,Laptop,1435,2024-07-08,North America,1,Social Media
C9349,33,Female,50816,Laptop,1254,2025-02-22,Asia,9,In-Store Promotion
C9350,26,Male,24387,Accessories,98,2024-07-20,Europe,9,Online Ads
C9351,51,Male,143964,Smartphone,948,2024-09-28,Asia,9,TV
C9352,65,Female,45510,Laptop,1081,2025-05-10,North America,3,Online Ads
C9353,56,Male,61190,Accessories,95,2024-10-24,Europe,10,Online Ads
C9354,36,Male,74796,Accessories,74,2025-02-11,North America,10,Online Ads
C9355,36,Male,135596,Laptop,1766,2024-06-15,Europe,2,In-Store Promotion
C9356,44,Male,143808,Tablet,297,2025-05-04,Asia,8,Online Ads
C9357,21,Male,119408,Smartphone,1158,2025-04-16,North America,4,In-Store Promotion
C9358,36,Female,134594,Tablet,371,2024-10-15,Asia,5,In-Store Promotion
C9359,25,Female,66776,Laptop,1392,2024-09-27,Asia,6,TV
C9360,58,Female,65156,Laptop,1132,2024-12-29,Asia,6,Social Media
C9361,34,Female,54245,Laptop,1835,2025-02-14,Europe,8,Social Media
C9362,46,Female,60336,Accessories,26,2024-09-23,Asia,10,TV
C9363,30,Male,145610,Laptop,1199,2025-03-15,Europe,1,TV
C9364,43,Male,47973,Tablet,582,2025-01-22,North America,6,TV
C9365,52,Female,82495,Laptop,1853,2025-04-19,South America,5,Social Media
C9366,26,Male,133740,Smartphone,955,2024-06-10,South America,8,In-Store Promotion
C9367,65,Female,25664,Laptop,1358,2024-09-18,South America,2,Online Ads
C9368,57,Male,125950,Laptop,1884,2024-06-13,North America,9,Online Ads
C9369,50,Female,59129,Accessories,44,2024-08-27,Europe,3,In-Store Promotion
C9370,29,Female,64567,Accessories,42,2025-02-01,South America,7,In-Store Promotion
C9371,19,Female,81246,Tablet,291,2024-08-14,North America,2,Online Ads
C9372,55,Female,24945,Smartphone,703,2024-12-21,Asia,6,In-Store Promotion
C9373,29,Male,98854,Laptop,1855,2024-09-10,Europe,1,Online Ads
C9374,35,Male,149320,Tablet,209,2025-01-13,Asia,4,Online Ads
C9375,22,Male,143513,Laptop,1776,2024-08-28,North America,2,Online Ads
C9376,30,Female,74480,Tablet,272,2024-06-21,South America,2,TV
C9377,43,Female,122520,Accessories,70,2025-04-22,North America,2,Online Ads
C9378,30,Male,70038,Laptop,1460,2025-02-07,South America,8,Online Ads
C9379,46,Female,50424,Tablet,344,2025-01-09,North America,4,In-Store Promotion
C9380,51,Female,130595,Smartphone,1127,2024-09-17,North America,4,Online Ads
C9381,22,Male,124348,Smartphone,634,2024-09-04,Europe,7,Online Ads
C9382,22,Male,82694,Laptop,1473,2024-08-21,North America,3,Social Media
C9383,26,Female,90012,Accessories,14,2024-07-20,North America,6,In-Store Promotion
C9384,31,Female,102133,Smartphone,869,2024-11-03,Europe,9,Online Ads
C9385,37,Female,102377,Tablet,335,2025-01-27,Asia,2,TV
C9386,29,Female,120137,Smartphone,1088,2025-02-16,South America,8,Social Media
C9387,50,Female,70214,Accessories,69,2024-12-29,Asia,3,Online Ads
C9388,26,Female,78434,Smartphone,1111,2025-04-24,Asia,7,In-Store Promotion
C9389,38,Male,103011,Smartphone,774,2025-05-12,South America,2,Social Media
C9390,45,Male,24648,Smartphone,831,2025-04-03,South America,6,In-Store Promotion
C9391,47,Female,76394,Laptop,1185,2025-03-11,Asia,1,Online Ads
C9392,46,Male,70981,Accessories,41,2024-08-01,South America,9,TV
C9393,39,Female,149607,Smartphone,927,2024-07-08,Asia,6,Online Ads
C9394,58,Female,118709,Smartphone,572,2024-07-01,North America,7,In-Store Promotion
C9395,30,Female,50092,Smartphone,733,2025-05-17,North America,1,Social Media
C9396,20,Female,32531,Tablet,454,2025-03-29,South America,5,Social Media
C9397,38,Male,72353,Accessories,61,2024-08-10,Asia,9,Social Media
C9398,27,Female,31872,Tablet,342,2025-02-22,Asia,3,Online Ads
C9399,51,Female,71662,Laptop,1746,2024-07-24,South America,9,Social Media
C9400,60,Male,74139,Smartphone,1168,2024-10-18,North America,1,In-Store Promotion
C9401,36,Male,108124,Tablet,487,2025-04-29,South America,2,Social Media
C9402,35,Male,146587,Accessories,83,2025-03-23,North America,10,Online Ads
C9403,21,Female,139411,Tablet,339,2024-09-29,Europe,7,In-Store Promotion
C9404,55,Male,71128,Laptop,1510,2024-07-30,Europe,6,Social Media
C9405,63,Male,77478,Smartphone,670,2024-10-03,South America,8,In-Store Promotion
C9406,63,Female,25772,Tablet,382,2024-10-21,South America,10,Social Media
C9407,39,Male,28841,Tablet,489,2024-07-19,Europe,6,Social Media
C9408,53,Male,128114,Tablet,595,2025-05-05,Asia,3,TV
C9409,28,Male,129288,Tablet,205,2024-12-26,Asia,2,In-Store Promotion
C9410,64,Female,91485,Tablet,385,2025-03-13,Europe,10,In-Store Promotion
C9411,26,Female,86432,Laptop,1448,2024-07-26,North America,1,TV
C9412,42,Female,82569,Smartphone,848,2025-01-02,North America,3,Online Ads
C9413,32,Female,113226,Accessories,69,2025-04-04,Asia,2,TV
C9414,49,Male,91476,Tablet,336,2024-07-09,Europe,6,TV
C9415,65,Female,54230,Tablet,352,2024-07-17,Asia,8,Social Media
C9416,28,Male,91139,Tablet,223,2025-05-22,Europe,3,TV
C9417,43,Female,53611,Laptop,1750,2025-03-09,Europe,7,Online Ads
C9418,64,Male,139756,Accessories,18,2025-03-17,North America,9,Online Ads
C9419,37,Male,71946,Tablet,439,2024-06-05,Asia,9,Social Media
C9420,55,Male,97735,Laptop,1617,2024-10-30,Asia,1,Online Ads
C9421,63,Female,124010,Smartphone,980,2024-06-06,Asia,4,Online Ads
C9422,38,Male,124383,Accessories,43,2025-03-27,South America,4,TV
C9423,65,Male,46998,Laptop,1725,2024-08-09,North America,7,In-Store Promotion
C9424,40,Female,87989,Tablet,267,2025-03-02,South America,10,TV
C9425,44,Male,80152,Accessories,67,2025-05-10,Europe,3,Online Ads
C9426,53,Male,49083,Laptop,1505,2025-01-11,North America,5,TV
C9427,18,Male,134874,Tablet,498,2024-09-10,North America,8,Online Ads
C9428,58,Male,55862,Accessories,29,2025-01-17,Asia,3,Online Ads
C9429,61,Male,75833,Tablet,266,2024-10-14,Europe,6,In-Store Promotion
C9430,53,Female,62887,Smartphone,780,2025-02-22,Europe,3,Online Ads
C9431,28,Male,136291,Tablet,566,2025-03-09,North America,6,Online Ads
C9432,31,Female,81293,Tablet,575,2024-10-30,North America,1,Social Media
C9433,42,Female,87370,Tablet,241,2025-05-04,North America,6,TV
C9434,18,Female,74922,Tablet,371,2025-03-27,South America,3,TV
C9435,39,Male,149796,Smartphone,617,2024-08-14,Europe,2,Social Media
C9436,47,Male,34279,Accessories,41,2024-09-16,Europe,3,TV
C9437,20,Female,84964,Smartphone,566,2025-02-14,Asia,7,Social Media
C9438,18,Female,131149,Laptop,1209,2024-10-13,Asia,10,Online Ads
C9439,19,Female,98107,Tablet,365,2024-12-29,South America,10,TV
C9440,62,Female,99109,Accessories,16,2025-02-15,Asia,5,TV
C9441,33,Female,127122,Laptop,1275,2025-02-24,South America,9,TV
C9442,61,Male,20866,Smartphone,731,2024-09-07,Europe,6,In-Store Promotion
C9443,58,Male,134551,Smartphone,655,2024-12-04,Europe,6,In-Store Promotion
C9444,39,Male,60839,Smartphone,709,2025-05-15,Asia,6,In-Store Promotion
