transactionId,dateOfTransaction,accountId,transactionAmount,transactionType,location,accountBalanceAfter,customerSegment,fraudFlag
T9623,2024-09-14,A5182,145,Withdrawal,New York,21697,SME,false
T9624,2024-07-27,A3152,2202,Withdrawal,Sydney,6849,Corporate,false
T9625,2024-09-02,A5251,4150,Transfer,London,57639,SME,false
T9626,2024-05-29,A6265,1931,Deposit,New York,22766,Retail,false
T9627,2025-04-19,A3688,2756,Transfer,Sydney,57270,Corporate,false
T9628,2025-05-20,A6284,535,Withdrawal,London,62818,Corporate,false
T9629,2025-04-26,A1176,2839,Deposit,Tokyo,33414,Corporate,false
T9630,2024-09-25,A6195,4369,Transfer,Sydney,22524,SME,false
T9631,2024-06-27,A8293,3998,Withdrawal,London,88412,Corporate,false
T9632,2024-08-10,A6930,3112,Transfer,New York,96213,Corporate,false
T9633,2025-05-05,A8811,606,Deposit,Tokyo,65931,Corporate,false
T9634,2024-07-11,A1661,4229,Withdrawal,London,76497,Corporate,false
T9635,2024-12-13,A6442,4392,Deposit,New York,23708,Retail,false
T9636,2024-12-25,A1201,1917,Transfer,New York,47887,Corporate,false
T9637,2024-10-30,A2105,1494,Deposit,London,100992,Retail,false
T9638,2025-02-07,A8897,145,Withdrawal,Sydney,21793,Corporate,false
T9639,2025-05-16,A7327,1336,Transfer,New York,1609,Retail,false
T9640,2024-09-04,A4857,4159,Withdrawal,New York,41640,Retail,false
T9641,2025-02-24,A8731,2790,Deposit,London,19136,SME,false
T9642,2024-12-04,A3841,2101,Withdrawal,Tokyo,10757,SME,false
T9643,2025-05-01,A1429,1278,Withdrawal,London,10626,SME,false
T9644,2024-07-12,A2593,1633,Withdrawal,Sydney,1728,Retail,false
T9645,2024-09-07,A9282,475,Deposit,Sydney,97766,Corporate,false
T9646,2024-08-30,A4514,59,Withdrawal,Sydney,22700,Corporate,false
T9647,2024-07-01,A1345,579,Withdrawal,London,89107,Corporate,false
T9648,2024-07-29,A1785,3025,Deposit,London,14262,Corporate,false
T9649,2025-03-09,A8349,1496,Withdrawal,New York,89933,Retail,false
T9650,2024-11-02,A4984,4368,Transfer,Tokyo,82398,Retail,false
T9651,2024-12-21,A8201,4544,Deposit,Sydney,38228,SME,false
T9652,2024-06-18,A5647,71,Deposit,New York,20245,SME,false
T9653,2025-05-17,A5351,2027,Withdrawal,London,20150,SME,false
T9654,2025-02-20,A2973,4097,Deposit,New York,31517,SME,false
T9655,2024-07-07,A7075,3303,Deposit,Sydney,18240,SME,false
T9656,2024-08-16,A5806,658,Withdrawal,New York,24660,Corporate,false
T9657,2025-04-06,A1391,14640,Deposit,Tokyo,49555,SME,true
T9658,2024-08-12,A8889,1740,Transfer,Sydney,3689,Retail,false
T9659,2024-09-23,A4373,1595,Deposit,Tokyo,72880,Retail,false
T9660,2025-05-13,A6521,3688,Deposit,London,72868,SME,false
T9661,2025-02-07,A1574,188,Deposit,Sydney,95825,Corporate,false
T9662,2025-05-05,A1839,1739,Transfer,Tokyo,57228,Retail,false
T9663,2024-06-17,A7429,1996,Deposit,Sydney,67162,Corporate,false
T9664,2024-09-08,A2407,4870,Transfer,London,17383,SME,false
T9665,2025-03-18,A9765,4757,Deposit,New York,83235,Corporate,false
T9666,2024-07-04,A2303,432,Withdrawal,London,53347,SME,false
T9667,2025-04-14,A9889,3310,Transfer,New York,62322,Retail,false
T9668,2024-10-25,A9219,9297,Deposit,Sydney,98926,SME,true
T9669,2025-01-06,A4922,3589,Transfer,Tokyo,-1653,Retail,false
T9670,2024-12-07,A6993,852,Deposit,New York,74168,SME,false
T9671,2025-05-13,A1153,1970,Deposit,Tokyo,24829,SME,false
T9672,2025-04-28,A6611,467,Transfer,Sydney,65874,Corporate,false
T9673,2024-10-23,A3593,3166,Deposit,New York,42335,Corporate,false
T9674,2024-09-28,A8941,51,Deposit,Sydney,98979,Corporate,false
T9675,2024-08-24,A9864,35,Withdrawal,New York,39081,SME,false
T9676,2025-01-27,A9266,4222,Deposit,Sydney,81751,SME,false
T9677,2024-06-07,A9085,884,Transfer,Sydney,79731,Corporate,false
T9678,2025-01-03,A1972,3963,Deposit,Tokyo,21743,SME,false
T9679,2024-07-27,A6232,2500,Deposit,Tokyo,42036,Corporate,false
T9680,2024-12-25,A3294,509,Deposit,London,85202,Corporate,false
T9681,2024-11-08,A9107,4692,Withdrawal,London,66667,SME,false
T9682,2024-11-30,A1614,4799,Deposit,Tokyo,41921,SME,false
T9683,2025-04-20,A1755,2696,Transfer,Tokyo,41216,Retail,false
T9684,2025-02-08,A4911,2888,Deposit,New York,69923,Retail,false
T9685,2025-02-04,A2656,2470,Withdrawal,Tokyo,1009,Corporate,false
T9686,2025-02-20,A7173,145,Deposit,London,31513,Corporate,false
T9687,2024-07-09,A1032,2308,Withdrawal,New York,64614,Retail,false
T9688,2025-02-19,A6831,592,Withdrawal,London,76895,Corporate,false
T9689,2024-05-29,A1032,820,Deposit,New York,86219,Corporate,false
T9690,2024-11-10,A5041,1675,Deposit,London,22609,Retail,false
T9691,2024-06-05,A4513,4316,Deposit,London,53202,SME,false
T9692,2025-03-19,A1506,1143,Deposit,Tokyo,81841,Retail,false
T9693,2024-12-02,A2960,3200,Withdrawal,New York,45801,Retail,false
T9694,2024-07-08,A1088,729,Transfer,London,51328,Corporate,false
T9695,2024-07-19,A1886,3545,Deposit,Sydney,40950,Retail,false
T9696,2024-12-07,A5058,4290,Deposit,New York,15840,SME,false
T9697,2025-04-30,A1902,3247,Withdrawal,London,8546,Corporate,false
T9698,2024-11-03,A1988,1118,Transfer,Sydney,76180,Corporate,false
T9699,2025-04-14,A2279,778,Transfer,Sydney,87051,Corporate,false
T9700,2024-09-08,A5039,1568,Transfer,New York,19322,SME,false
T9701,2025-04-22,A3457,365,Withdrawal,London,50593,Corporate,false
T9702,2024-12-09,A2544,3474,Transfer,London,49843,Corporate,false
T9703,2024-11-23,A3009,719,Deposit,New York,100066,Retail,false
T9704,2024-09-04,A2720,4430,Withdrawal,London,30581,Corporate,false
T9705,2024-10-13,A3992,3965,Transfer,London,69871,Retail,false
T9706,2024-08-07,A9637,3001,Deposit,London,35796,Retail,false
T9707,2024-07-24,A7228,1554,Transfer,Sydney,5979,Retail,false
T9708,2025-04-18,A6789,1724,Deposit,New York,27145,SME,false
T9709,2024-12-31,A7694,2925,Withdrawal,London,21975,Retail,false
T9710,2024-08-28,A3392,3034,Withdrawal,London,36619,Corporate,false
T9711,2025-04-28,A3791,1749,Transfer,Sydney,50575,SME,false
T9712,2024-11-11,A3457,4888,Transfer,Sydney,54261,SME,false
T9713,2024-08-19,A1560,1731,Withdrawal,London,58068,SME,false
T9714,2025-04-12,A8389,1537,Deposit,London,22381,Corporate,false
T9715,2024-08-07,A1303,2113,Deposit,Sydney,63659,Corporate,false
T9716,2024-12-15,A6891,4669,Deposit,New York,101493,Retail,false
T9717,2024-12-28,A9706,4935,Transfer,Tokyo,40270,Retail,false
T9718,2025-03-24,A1823,4589,Withdrawal,Sydney,93581,Corporate,false
T9719,2025-04-10,A1208,3817,Withdrawal,New York,57611,SME,false
T9720,2025-01-14,A5277,3927,Transfer,New York,72517,Retail,false
T9721,2024-08-23,A1112,2845,Deposit,London,46844,Corporate,false
T9722,2024-12-02,A1200,2021,Transfer,London,48756,Retail,false
T9723,2024-08-26,A2379,2839,Deposit,Sydney,57245,Retail,false
T9724,2025-05-15,A3536,2260,Transfer,Sydney,85830,SME,true
T9725,2024-06-13,A7945,2449,Deposit,London,80168,SME,false
T9726,2025-05-14,A1499,3032,Deposit,London,14311,Retail,false
T9727,2024-08-05,A4205,3847,Transfer,London,63647,Corporate,false
T9728,2024-11-02,A4397,2592,Transfer,Sydney,59497,Retail,false
T9729,2025-01-27,A6424,1502,Deposit,New York,27224,SME,false
T9730,2024-09-13,A6162,1341,Transfer,Sydney,17959,Retail,false
T9731,2024-06-23,A1759,402,Deposit,Sydney,91528,Retail,false
T9732,2025-01-10,A9659,3986,Transfer,London,2808,Corporate,false
T9733,2024-11-27,A3510,3206,Deposit,London,88917,Retail,false
T9734,2025-02-05,A2703,983,Transfer,Tokyo,77783,SME,false
T9735,2024-08-07,A2433,4427,Transfer,Sydney,65463,Retail,false
T9736,2025-02-04,A1509,2585,Withdrawal,Sydney,49159,SME,false
T9737,2024-11-18,A1844,980,Deposit,Tokyo,52841,SME,false
T9738,2025-05-22,A7495,1864,Withdrawal,London,83794,SME,false
T9739,2024-06-05,A7297,1542,Withdrawal,Sydney,90995,Retail,false
T9740,2024-06-11,A2289,2970,Transfer,London,70369,SME,false
T9741,2025-03-15,A7135,582,Deposit,Sydney,73039,Retail,false
T9742,2025-02-09,A9063,3324,Transfer,London,66964,Retail,false
T9743,2024-12-30,A5165,1234,Transfer,Sydney,39422,Retail,false
T9744,2024-11-12,A5666,4415,Transfer,New York,3124,Corporate,false
T9745,2025-03-11,A8118,4355,Withdrawal,Sydney,83385,SME,false
T9746,2024-10-31,A9148,4269,Withdrawal,London,40474,SME,false
T9747,2024-11-25,A2267,3481,Withdrawal,Sydney,35790,SME,false
T9748,2025-05-16,A9863,1476,Withdrawal,Tokyo,65078,Corporate,false
T9749,2025-03-19,A8239,2887,Deposit,Tokyo,11261,Corporate,false
T9750,2024-10-18,A7645,347,Withdrawal,Sydney,1241,Corporate,false
T9751,2024-09-30,A9797,2530,Deposit,London,54122,SME,false
T9752,2024-11-12,A4162,1798,Deposit,London,32566,Retail,false
T9753,2024-05-26,A2172,4471,Deposit,New York,78782,Retail,false
T9754,2024-12-02,A5932,3475,Withdrawal,Sydney,92238,Corporate,false
T9755,2024-07-19,A3999,2467,Deposit,Tokyo,98213,Retail,false
T9756,2024-09-14,A1226,2032,Withdrawal,London,60734,Corporate,false
T9757,2024-09-12,A9498,666,Transfer,Sydney,78952,Retail,false
T9758,2025-02-24,A9041,1662,Withdrawal,New York,36416,SME,false
T9759,2024-09-22,A8729,1951,Withdrawal,London,50617,SME,false
T9760,2024-05-30,A3151,4191,Deposit,New York,21973,SME,false
T9761,2024-07-06,A2351,224,Deposit,New York,99405,Corporate,false
T9762,2024-10-24,A2115,2968,Transfer,Sydney,4256,SME,false
T9763,2025-01-24,A4938,4295,Transfer,London,-1740,Corporate,false
T9764,2025-02-18,A2190,2624,Withdrawal,Sydney,50786,Retail,false
T9765,2024-06-07,A5395,3085,Transfer,Tokyo,6348,SME,false
T9766,2025-03-06,A9504,266,Withdrawal,New York,26005,SME,false
T9767,2025-05-18,A7548,2920,Withdrawal,London,24956,Corporate,false
T9768,2024-10-12,A1168,1631,Withdrawal,London,53020,SME,false
T9769,2025-01-01,A9975,4645,Deposit,London,34151,Corporate,false
T9770,2025-04-24,A4147,3386,Deposit,London,14231,Retail,false
T9771,2024-11-22,A6388,1956,Transfer,Tokyo,35928,Corporate,false
T9772,2024-09-15,A3627,3747,Transfer,Tokyo,60301,Retail,false
T9773,2024-07-19,A3560,2938,Transfer,Tokyo,24396,Corporate,false
T9774,2024-10-05,A9915,4922,Deposit,London,15360,SME,false
T9775,2024-07-20,A1853,3464,Transfer,Sydney,14337,SME,false
T9776,2025-04-15,A9554,3418,Deposit,Tokyo,94382,SME,false
T9777,2025-03-04,A4612,3425,Deposit,New York,6592,SME,false
T9778,2024-10-13,A6086,3277,Withdrawal,London,63412,Retail,false
T9779,2024-11-28,A6480,3952,Deposit,Sydney,64468,Corporate,false
T9780,2024-08-12,A6324,3057,Deposit,Sydney,36851,SME,false
T9781,2025-03-30,A6916,3994,Withdrawal,Sydney,81845,Corporate,false
T9782,2024-05-25,A2522,4843,Transfer,New York,23718,SME,false
T9783,2025-04-12,A9296,2331,Deposit,New York,50048,Corporate,false
T9784,2024-11-21,A2034,4056,Transfer,New York,11315,Corporate,false
T9785,2024-08-15,A4761,1621,Deposit,Sydney,57184,Corporate,false
T9786,2024-12-22,A3464,1308,Transfer,Sydney,34525,Corporate,false
T9787,2025-01-10,A4115,4991,Deposit,Tokyo,100688,Corporate,false
T9788,2024-08-21,A1715,364,Transfer,New York,66548,Retail,false
T9789,2024-05-26,A4669,1748,Withdrawal,London,84911,Corporate,false
T9790,2024-12-10,A8694,1243,Deposit,London,24512,SME,false
T9791,2025-04-15,A5778,2762,Deposit,Sydney,74563,Retail,false
T9792,2025-01-16,A4584,3944,Transfer,Tokyo,80005,Retail,false
T9793,2024-07-07,A8255,570,Withdrawal,London,37474,SME,false
T9794,2024-07-26,A1749,2538,Transfer,New York,64648,Retail,false
T9795,2024-11-02,A9161,4662,Withdrawal,Sydney,81779,SME,false
T9796,2025-04-25,A8713,3286,Deposit,Tokyo,63992,Corporate,false
T9797,2024-06-27,A7553,164,Deposit,Sydney,56676,SME,false
T9798,2025-05-20,A1867,432,Withdrawal,Sydney,61126,SME,false
T9799,2024-10-21,A1311,139,Transfer,Sydney,96411,SME,false
T9800,2024-06-04,A1412,2070,Withdrawal,New York,93957,SME,false
T9801,2025-02-08,A1694,2948,Transfer,New York,91297,Corporate,false
T9802,2025-04-09,A7684,4535,Withdrawal,New York,88663,SME,false
T9803,2025-04-25,A1626,3366,Withdrawal,London,8952,SME,false
T9804,2024-08-03,A8137,4373,Withdrawal,Sydney,64035,Corporate,false
T9805,2024-08-25,A5840,2895,Transfer,London,54648,Retail,false
T9806,2025-04-24,A9417,1243,Transfer,Sydney,97000,Corporate,false
T9807,2025-01-17,A5425,4273,Deposit,New York,8677,SME,false
T9808,2025-01-08,A7451,3743,Withdrawal,New York,81182,Retail,false
T9809,2024-09-25,A3647,267,Transfer,London,87415,Retail,false
T9810,2025-02-07,A6443,1508,Withdrawal,New York,39436,SME,false
T9811,2025-05-16,A2614,1367,Transfer,New York,2797,Corporate,false
T9812,2025-04-19,A7982,4969,Withdrawal,Sydney,11887,SME,false
T9813,2025-03-01,A5504,506,Transfer,New York,36756,Corporate,false
T9814,2025-05-07,A8667,636,Deposit,London,43846,Corporate,false
T9815,2025-02-14,A4962,4366,Withdrawal,Sydney,70812,Corporate,false
T9816,2024-10-22,A6950,2248,Deposit,Tokyo,24926,SME,false
T9817,2024-06-24,A4795,1068,Withdrawal,Sydney,37166,SME,false
T9818,2025-03-24,A5811,3044,Transfer,Tokyo,76748,SME,false
T9819,2025-01-22,A4651,1782,Withdrawal,Sydney,74908,Retail,false
T9820,2024-08-11,A4701,3977,Transfer,Sydney,94427,SME,false
T9821,2024-09-27,A9737,1351,Deposit,Sydney,13771,Retail,false
T9822,2024-06-07,A9618,3335,Withdrawal,London,79749,Corporate,false
T9823,2025-04-06,A3466,1175,Transfer,New York,55061,Retail,false
T9824,2024-12-03,A1573,252,Withdrawal,Sydney,65361,Corporate,false
T9825,2025-01-26,A8917,4159,Transfer,London,38261,SME,false
T9826,2025-01-17,A6499,2696,Transfer,London,12867,SME,false
T9827,2025-03-09,A1085,2979,Deposit,Sydney,14344,Retail,false
T9828,2024-12-07,A7488,3018,Deposit,Tokyo,27838,SME,false
T9829,2024-07-02,A1779,4225,Deposit,New York,52995,Corporate,false
T9830,2024-11-02,A1815,2329,Deposit,London,50954,Corporate,false
T9831,2024-06-29,A4740,2247,Deposit,Sydney,39323,SME,false
T9832,2025-02-01,A3647,2807,Withdrawal,Tokyo,41665,Corporate,false
T9833,2024-06-17,A7764,897,Transfer,Sydney,809,SME,false
T9834,2024-07-26,A9542,2456,Deposit,Tokyo,90342,Retail,false
T9835,2024-11-02,A1691,3356,Transfer,London,2057,Retail,false
T9836,2024-09-24,A1200,1007,Deposit,London,50736,Corporate,false
T9837,2025-02-12,A3819,1821,Deposit,Sydney,22446,Corporate,false
T9838,2025-01-12,A9202,4879,Deposit,Sydney,31736,Corporate,false
T9839,2025-01-17,A6933,3025,Deposit,London,39727,Corporate,false
T9840,2025-01-02,A1657,4347,Withdrawal,Tokyo,20168,Corporate,false
T9841,2025-03-25,A6293,4856,Transfer,Sydney,53188,SME,false
T9842,2024-12-18,A9778,1438,Deposit,Sydney,5287,Corporate,false
T9843,2024-12-06,A3049,4167,Withdrawal,New York,27345,SME,false
T9844,2024-09-08,A8275,3651,Withdrawal,Tokyo,45440,Corporate,false
T9845,2025-02-03,A1055,2394,Withdrawal,New York,95298,Corporate,false
T9846,2024-05-27,A5322,680,Withdrawal,Tokyo,60555,Retail,false
T9847,2025-02-08,A9209,3089,Withdrawal,London,58065,Retail,false
T9848,2024-07-30,A4003,1496,Deposit,Tokyo,82949,SME,false
T9849,2024-10-13,A7884,265,Deposit,New York,44586,Corporate,false
T9850,2024-07-03,A1082,39204,Deposit,New York,62612,Retail,true
T9851,2025-01-03,A4830,3224,Transfer,London,44773,Corporate,false
T9852,2024-09-01,A1251,1370,Deposit,Tokyo,2926,Corporate,false
T9853,2025-02-13,A9061,894,Withdrawal,London,76116,Retail,false
T9854,2024-08-28,A1708,2969,Transfer,Sydney,56379,Corporate,false
T9855,2024-07-18,A2350,2298,Transfer,Sydney,54108,SME,false
T9856,2024-05-28,A1570,3271,Withdrawal,London,80834,Retail,false
T9857,2025-02-09,A2362,3780,Transfer,London,3353,Corporate,false
T9858,2025-02-24,A1971,2291,Withdrawal,New York,22026,SME,false
T9859,2025-01-08,A4683,2791,Withdrawal,New York,91569,Corporate,false
T9860,2024-08-22,A3890,1521,Transfer,London,65492,Corporate,false
T9861,2025-01-28,A6969,4455,Deposit,New York,100745,Corporate,false
T9862,2025-01-05,A4204,916,Transfer,London,69761,SME,false
T9863,2024-11-02,A1144,2551,Withdrawal,London,64249,Corporate,false
T9864,2024-10-27,A5395,551,Withdrawal,Tokyo,88737,Corporate,false
T9865,2025-05-19,A5137,2280,Withdrawal,Tokyo,82884,SME,false
T9866,2024-12-19,A4239,1528,Withdrawal,Sydney,67795,Corporate,false
T9867,2025-03-15,A1119,1644,Withdrawal,Tokyo,89714,SME,true
T9868,2024-11-17,A8896,162,Transfer,London,38248,Retail,false
T9869,2024-09-03,A5795,2043,Transfer,New York,10369,Corporate,false
T9870,2024-10-17,A1080,3065,Deposit,London,29884,Corporate,false
T9871,2024-10-22,A5697,4833,Transfer,Sydney,62445,SME,false
T9872,2025-04-28,A5085,3091,Withdrawal,Sydney,25218,Retail,false
T9873,2024-11-24,A3635,3340,Withdrawal,Sydney,92081,Corporate,false
T9874,2024-09-17,A8554,4543,Deposit,New York,66293,Retail,false
T9875,2024-09-05,A9985,1643,Transfer,Tokyo,67497,Corporate,false
T9876,2024-06-29,A1202,4645,Transfer,London,20768,Corporate,false
T9877,2024-08-26,A5627,180,Withdrawal,Sydney,24410,Retail,false
T9878,2024-08-06,A7816,4243,Withdrawal,London,24481,Retail,false
T9879,2025-05-18,A8642,3678,Withdrawal,London,66498,Corporate,false
T9880,2025-01-31,A5933,1801,Transfer,New York,33309,SME,false
T9881,2025-03-21,A8207,4495,Withdrawal,New York,85642,Retail,false
T9882,2025-01-09,A4058,146,Transfer,Tokyo,37861,Retail,false
T9883,2024-07-01,A1751,4095,Deposit,Tokyo,76356,SME,false
T9884,2024-06-25,A6470,4224,Transfer,Tokyo,11455,Corporate,false
T9885,2025-03-08,A6087,666,Withdrawal,Tokyo,25955,SME,false
T9886,2024-09-03,A1395,3245,Deposit,Tokyo,97098,Retail,false
T9887,2024-12-31,A2998,1935,Deposit,London,66433,SME,false
T9888,2024-11-06,A2634,3917,Deposit,London,22094,Corporate,false
T9889,2025-02-21,A3598,3547,Deposit,London,9643,Retail,false
T9890,2025-02-07,A6643,3893,Withdrawal,Tokyo,655,SME,false
T9891,2024-09-19,A1582,3014,Withdrawal,Tokyo,82743,Retail,false
T9892,2024-11-09,A2774,650,Deposit,Tokyo,35883,SME,false
T9893,2024-06-10,A8010,735,Transfer,Tokyo,38323,SME,false
T9894,2025-05-10,A7226,2554,Transfer,Sydney,50779,Corporate,false
T9895,2024-07-10,A6375,4712,Withdrawal,Sydney,49485,SME,false
T9896,2025-04-05,A1541,3705,Deposit,New York,56872,Retail,false
T9897,2024-06-29,A2017,3788,Transfer,London,42721,SME,false
T9898,2024-12-29,A9285,2980,Withdrawal,Sydney,65193,Retail,false
T9899,2024-10-19,A8043,4530,Transfer,London,11572,Retail,false
T9900,2025-05-13,A9985,4121,Withdrawal,New York,47531,Corporate,false
T9901,2024-06-28,A3082,4368,Transfer,London,79189,Corporate,false
T9902,2025-01-10,A2053,2866,Transfer,New York,19476,Corporate,false
T9903,2024-12-14,A9218,4218,Withdrawal,Tokyo,10393,SME,false
T9904,2024-10-23,A1035,3869,Withdrawal,New York,49154,Corporate,false
T9905,2024-12-04,A1789,1745,Deposit,Tokyo,84587,Retail,false
T9906,2024-07-04,A8779,1181,Deposit,London,74384,Corporate,false
T9907,2024-12-30,A8578,3249,Withdrawal,Sydney,62471,Retail,false
T9908,2024-09-26,A5815,4902,Deposit,Tokyo,58854,Retail,false
T9909,2024-09-20,A7319,331,Withdrawal,London,20365,SME,false
T9910,2024-06-09,A7426,3689,Transfer,Tokyo,73220,SME,false
T9911,2024-09-19,A1622,1362,Deposit,New York,62190,Retail,false
T9912,2025-05-02,A5905,24,Withdrawal,Sydney,2417,Retail,false
T9913,2024-10-25,A2727,537,Withdrawal,New York,57901,Retail,false
T9914,2024-12-07,A1025,3501,Withdrawal,London,72768,Corporate,false
T9915,2024-10-25,A8940,869,Transfer,Tokyo,18742,Retail,false
T9916,2025-01-01,A3303,4865,Deposit,New York,90337,SME,false
T9917,2025-03-28,A7810,2848,Deposit,New York,16171,SME,false
T9918,2024-07-27,A6705,2959,Deposit,London,97013,Retail,false
T9919,2024-10-27,A9065,3412,Withdrawal,Tokyo,4199,Corporate,true
T9920,2024-10-15,A3253,2150,Withdrawal,Tokyo,91268,SME,false
T9921,2024-12-07,A1981,3275,Transfer,London,41517,Retail,false
T9922,2025-01-06,A6986,1089,Transfer,Tokyo,6034,Retail,false
T9923,2025-03-12,A9982,4618,Withdrawal,Sydney,8547,Corporate,false
T9924,2024-07-30,A5199,4834,Transfer,Sydney,63641,SME,false
T9925,2024-06-28,A4197,3585,Withdrawal,Tokyo,11545,Retail,false
T9926,2025-01-30,A1251,256,Withdrawal,Sydney,86253,Retail,false
T9927,2024-10-01,A6558,1136,Transfer,London,93783,SME,false
T9928,2024-06-07,A7541,3310,Transfer,Sydney,26446,Corporate,false
T9929,2025-03-04,A2728,4392,Deposit,Sydney,7850,Corporate,false
T9930,2024-08-11,A1853,1403,Withdrawal,Tokyo,483,SME,false
T9931,2024-07-05,A2550,3874,Deposit,Tokyo,39324,Retail,false
T9932,2024-12-11,A8609,503,Transfer,New York,501,SME,false
T9933,2025-03-29,A9114,195,Transfer,Tokyo,72573,Corporate,false
T9934,2024-11-19,A8654,1841,Deposit,Sydney,41523,SME,false
T9935,2025-04-16,A7486,4479,Transfer,Sydney,5100,Corporate,false
T9936,2024-07-24,A1710,4602,Transfer,Sydney,40446,Corporate,false
T9937,2024-06-27,A5356,4656,Transfer,New York,7063,Corporate,false
T9938,2025-04-03,A7493,3250,Withdrawal,New York,11187,SME,false
T9939,2025-03-25,A5076,3023,Withdrawal,Tokyo,33085,SME,false
T9940,2024-10-24,A9558,521,Transfer,Sydney,52729,SME,false
T9941,2024-10-02,A6974,1561,Withdrawal,New York,4074,SME,false
T9942,2024-12-15,A5321,4351,Deposit,Sydney,21021,Retail,false
T9943,2024-11-18,A6046,492,Withdrawal,Sydney,49759,Corporate,false
T9944,2024-08-04,A1290,4603,Deposit,London,68678,SME,false
T9945,2025-04-14,A2628,3467,Transfer,Sydney,91157,SME,false
T9946,2025-05-04,A8610,395,Withdrawal,New York,89814,Retail,false
T9947,2024-11-25,A7612,1117,Withdrawal,Sydney,890,Retail,false
T9948,2025-03-26,A7566,3400,Transfer,Sydney,10595,Corporate,false
T9949,2024-07-20,A9653,1580,Deposit,Sydney,69361,Corporate,false
T9950,2024-06-02,A9953,218,Deposit,Tokyo,9598,SME,false
T9951,2025-03-28,A9236,3134,Transfer,Sydney,4442,Corporate,false
T9952,2025-03-09,A8528,2732,Transfer,Sydney,56524,Retail,false
T9953,2025-02-14,A5850,2186,Withdrawal,Tokyo,41430,SME,false
T9954,2025-03-01,A1010,1602,Deposit,Sydney,50449,Retail,false
